pid,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,count,No. of words annotated as complex by each participant,sentence_number
tcweignp2,नवीनतम,,,,,,,,,,,,,,,,,,,,,,,0,,87
tcweignp2,निर्मित,अद्वितीय,कलाकृतियों,,,,,,,,,,,,,,,,,,,,,0,,1
tcweignp2,निःशुल्क,वितरण,नर्मदा,,,,,,,,,,,,,,,,,,,,,0,,4
tcweignp2,नीढम,निष्‍कर्ष,जीवाणुओं,उत्‍पत्ति,,,,,,,,,,,,,,,,,,,,0,,22
tcweignp2,पर,संतू,ढोरों,ढलवान,,,,,,,,,,,,,,,,,,,,0,,57
tcweignp2,प्रतिशत,प्रतिशत,,,,,,,,,,,,,,,,,,,,,,0,,80
tcweignp2,फव्‍वारा,,,,,,,,,,,,,,,,,,,,,,,0,,10
tcweignp2,बल्लेबाज,मैक्सवेल,,,,,,,,,,,,,,,,,,,,,,0,,76
tcweignp2,बहाना,,,,,,,,,,,,,,,,,,,,,,,0,,55
tcweignp2,बुच्चू,,,,,,,,,,,,,,,,,,,,,,,0,,67
tcweignp2,बुलंदी,चूम,,,,,,,,,,,,,,,,,,,,,,0,,15
tcweignp2,भयचिंता,,,,,,,,,,,,,,,,,,,,,,,0,,65
tcweignp2,भारित,,,,,,,,,,,,,,,,,,,,,,,0,,27
tcweignp2,भावबोध,,,,,,,,,,,,,,,,,,,,,,,0,,98
tcweignp2,भुगते,भूल,,,,,,,,,,,,,,,,,,,,,,0,,86
tcweignp2,भूषण,,,,,,,,,,,,,,,,,,,,,,,0,,18
tcweignp2,भेजूँ,मुन्नू,,,,,,,,,,,,,,,,,,,,,,0,,49
tcweignp2,भोग,सौभाग्यवर्धक,,,,,,,,,,,,,,,,,,,,,,0,,38
tcweignp2,महाजन,,,,,,,,,,,,,,,,,,,,,,,0,,34
tcweignp2,महासचिव,लाव,लश्कर,,,,,,,,,,,,,,,,,,,,,0,,64
tcweignp2,मिर्जा,,,,,,,,,,,,,,,,,,,,,,,0,,51
tcweignp2,मुर्रा,डिग्री,,,,,,,,,,,,,,,,,,,,,,0,,25
tcweignp2,मुर्रा,मुर्रा,इकट्ठी,इनती,,,,,,,,,,,,,,,,,,,,0,,16
tcweignp2,मौका,गीतकार,,,,,,,,,,,,,,,,,,,,,,0,,29
tcweignp2,योगाभ्यास,सम्पुट,,,,,,,,,,,,,,,,,,,,,,0,,5
tcweignp2,रणथम्भौर,विभाग,,,,,,,,,,,,,,,,,,,,,,0,,0
tcweignp2,रेगिस्तान,,,,,,,,,,,,,,,,,,,,,,,0,,74
tcweignp2,लल्ली,कॉपी,,,,,,,,,,,,,,,,,,,,,,0,,12
tcweignp2,लैंस,सूक्ष्‍मदर्शी,माइक्रोस्‍कोप,,,,,,,,,,,,,,,,,,,,,0,,17
tcweignp2,ल्‍यूवेनहॉक,रोगाणुओं,,,,,,,,,,,,,,,,,,,,,,0,,13
tcweignp2,विलम्ब,ज्योतिषीय,,,,,,,,,,,,,,,,,,,,,,0,,9
tcweignp2,विशेषज्ञ,,,,,,,,,,,,,,,,,,,,,,,0,,72
tcweignp2,वैविध्य,वैविध्यों,अनुपम,अतुल्य,,,,,,,,,,,,,,,,,,,,0,,2
tcweignp2,वैविध्य,वैविध्यों,अनुपम,अतुल्य,,,,,,,,,,,,,,,,,,,,0,,3
tcweignp2,व्यंग्यपूर्वक,तत्काल,,,,,,,,,,,,,,,,,,,,,,0,,58
tcweignp2,व्यापक,दीर्घकालीन,,,,,,,,,,,,,,,,,,,,,,0,,96
tcweignp2,शटलकॉक,स्पिनिंग,नेटशॉर्ट,लुढ़कने,,,,,,,,,,,,,,,,,,,,0,,31
tcweignp2,शराबियों,तमाशाइयों,,,,,,,,,,,,,,,,,,,,,,0,,43
tcweignp2,शिकार,,,,,,,,,,,,,,,,,,,,,,,0,,14
tcweignp2,सशक्तिकरण,इफको,,,,,,,,,,,,,,,,,,,,,,0,,6
tcweignp2,संहिता,अनुरक्षण,मेरीलेबोन,,,,,,,,,,,,,,,,,,,,,0,,30
tcweignp2,साम्राज्य,गहन,,,,,,,,,,,,,,,,,,,,,,0,,92
tcweignp2,सुकचाते,,,,,,,,,,,,,,,,,,,,,,,0,,48
tcweignp2,स्वाधीनता,,,,,,,,,,,,,,,,,,,,,,,0,,50
tcweignp2,हर्ष,,,,,,,,,,,,,,,,,,,,,,,0,,23
tcweignp3,आईएएनएस,,,,,,,,,,,,,,,,,,,,,,,0,0,70
tcweignp3,इन्द्र,,,,,,,,,,,,,,,,,,,,,,,0,,94
tcweignp3,उंडरवर्ल्ड,,,,,,,,,,,,,,,,,,,,,,,0,,79
tcweignp3,उत्तरदायित्वहीन,सत्तावादी,चीन्हने,,,,,,,,,,,,,,,,,,,,,0,,93
tcweignp3,उपस्थित,,,,,,,,,,,,,,,,,,,,,,,0,,60
tcweignp3,उल्लेखनीय,परिपक्व,ऐंद्रिक,स्थायित्व,,,,,,,,,,,,,,,,,,,,0,,91
tcweignp3,कनेक्शन,,,,,,,,,,,,,,,,,,,,,,,0,,61
tcweignp3,कनेक्शन,,,,,,,,,,,,,,,,,,,,,,,0,,62
tcweignp3,कल्पनाशीलता,,,,,,,,,,,,,,,,,,,,,,,0,,85
tcweignp3,कार्रवाई,,,,,,,,,,,,,,,,,,,,,,,0,,77
tcweignp3,कार्रवाई,,,,,,,,,,,,,,,,,,,,,,,0,,78
tcweignp3,क्रांति,,,,,,,,,,,,,,,,,,,,,,,0,,89
tcweignp3,क्रांति,,,,,,,,,,,,,,,,,,,,,,,0,,90
tcweignp3,खरीदारी,,,,,,,,,,,,,,,,,,,,,,,0,,80
tcweignp3,खेमका,,,,,,,,,,,,,,,,,,,,,,,0,,71
tcweignp3,खेमका,,,,,,,,,,,,,,,,,,,,,,,0,,72
tcweignp3,घुलमिल,,,,,,,,,,,,,,,,,,,,,,,0,,99
tcweignp3,छुटकारा,,,,,,,,,,,,,,,,,,,,,,,0,,65
tcweignp3,जैमिनी,,,,,,,,,,,,,,,,,,,,,,,0,,73
tcweignp3,झपट्टा,,,,,,,,,,,,,,,,,,,,,,,0,,69
tcweignp3,टीलों,,,,,,,,,,,,,,,,,,,,,,,0,,66
tcweignp3,ढूँढ़ा,,,,,,,,,,,,,,,,,,,,,,,0,,52
tcweignp3,ढूँढ़ा,,,,,,,,,,,,,,,,,,,,,,,0,,53
tcweignp3,दीर्घकालीन,ढाँचा,,,,,,,,,,,,,,,,,,,,,,0,,96
tcweignp3,दूँ,भेजूँ,,,,,,,,,,,,,,,,,,,,,,0,,49
tcweignp3,दूँ,भेजूँ,,,,,,,,,,,,,,,,,,,,,,0,,49
tcweignp3,निताइ,,,,,,,,,,,,,,,,,,,,,,,0,,82
tcweignp3,निताइ,,,,,,,,,,,,,,,,,,,,,,,0,,83
tcweignp3,प्रकाशकीय,समस्याएँ,,,,,,,,,,,,,,,,,,,,,,0,,97
tcweignp3,प्रतीत,,,,,,,,,,,,,,,,,,,,,,,0,,95
tcweignp3,बल्कि,,,,,,,,,,,,,,,,,,,,,,,0,,74
tcweignp3,बल्लेबाज,मैक्सवेल,,,,,,,,,,,,,,,,,,,,,,0,,76
tcweignp3,बुच्चू,,,,,,,,,,,,,,,,,,,,,,,0,,67
tcweignp3,मिर्जा,शराबियों,,,,,,,,,,,,,,,,,,,,,,0,,51
tcweignp3,विशिष्ट,,,,,,,,,,,,,,,,,,,,,,,0,,98
tcweignp3,विष,,,,,,,,,,,,,,,,,,,,,,,0,,54
tcweignp3,विष,,,,,,,,,,,,,,,,,,,,,,,0,,55
tcweignp3,व्यंग्यपूर्वक,मुस्कराये,,,,,,,,,,,,,,,,,,,,,,0,,58
tcweignp3,व्यंग्यपूर्वक,मुस्कराये,,,,,,,,,,,,,,,,,,,,,,0,,59
tcweignp3,साम्राज्य,,,,,,,,,,,,,,,,,,,,,,,0,,92
tcweignp3,सिर्फ़,,,,,,,,,,,,,,,,,,,,,,,0,,81
tcweignp3,सुकचाते,,,,,,,,,,,,,,,,,,,,,,,0,,48
tcweignp4,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,0,7
tcweignp4,आईएएनएस,,,,,,,,,,,,,,,,,,,,,,,0,,70
tcweignp4,उत्तरदायित्वहीन,,,,,,,,,,,,,,,,,,,,,,,0,,93
tcweignp4,उद्घघाटित,,,,,,,,,,,,,,,,,,,,,,,0,,88
tcweignp4,उपन्यास,,,,,,,,,,,,,,,,,,,,,,,0,,95
tcweignp4,ऐंद्रिक,,,,,,,,,,,,,,,,,,,,,,,0,,91
tcweignp4,कनेक्शन,,,,,,,,,,,,,,,,,,,,,,,0,,61
tcweignp4,कल्पनाशीलता,,,,,,,,,,,,,,,,,,,,,,,0,,85
tcweignp4,खिलंदड़ा,,,,,,,,,,,,,,,,,,,,,,,0,,62
tcweignp4,चारपाँच,,,,,,,,,,,,,,,,,,,,,,,0,,44
tcweignp4,चेहरेमोहरे,,,,,,,,,,,,,,,,,,,,,,,0,,47
tcweignp4,जाह्नवी,,,,,,,,,,,,,,,,,,,,,,,0,,42
tcweignp4,जिन्नात,,,,,,,,,,,,,,,,,,,,,,,0,,53
tcweignp4,जुलाब,,,,,,,,,,,,,,,,,,,,,,,0,,21
tcweignp4,ज्योतिषीय,,,,,,,,,,,,,,,,,,,,,,,0,,9
tcweignp4,झपट्टा,,,,,,,,,,,,,,,,,,,,,,,0,,69
tcweignp4,टुकड़ा,,,,,,,,,,,,,,,,,,,,,,,0,,56
tcweignp4,ठुमक-ठुमककर,,,,,,,,,,,,,,,,,,,,,,,0,,24
tcweignp4,तमाशाइयों,,,,,,,,,,,,,,,,,,,,,,,0,,43
tcweignp4,दीर्घकालीन,,,,,,,,,,,,,,,,,,,,,,,0,,96
tcweignp4,नवीनतम,,,,,,,,,,,,,,,,,,,,,,,0,,87
tcweignp4,नाट्यरूप,,,,,,,,,,,,,,,,,,,,,,,0,,36
tcweignp4,नेटशॉर्ट,लुढ़कने,,,,,,,,,,,,,,,,,,,,,,0,,31
tcweignp4,पाकिस्तान,,,,,,,,,,,,,,,,,,,,,,,0,,75
tcweignp4,पार्कर,,,,,,,,,,,,,,,,,,,,,,,0,,82
tcweignp4,प्रकाशकीय,,,,,,,,,,,,,,,,,,,,,,,0,,97
tcweignp4,प्रतिशत,,,,,,,,,,,,,,,,,,,,,,,0,,80
tcweignp4,फणीश्वरनाथ,,,,,,,,,,,,,,,,,,,,,,,0,,98
tcweignp4,फॉउंडेशन,निःशुल्क,,,,,,,,,,,,,,,,,,,,,,0,,4
tcweignp4,महासचिव,,,,,,,,,,,,,,,,,,,,,,,0,,64
tcweignp4,माइक्रोस्‍कोप,,,,,,,,,,,,,,,,,,,,,,,0,,17
tcweignp4,मेरीलेबोन,,,,,,,,,,,,,,,,,,,,,,,0,,30
tcweignp4,म्यूजिक,,,,,,,,,,,,,,,,,,,,,,,0,,73
tcweignp4,ल्‍यूवेनहॉक,,,,,,,,,,,,,,,,,,,,,,,0,,13
tcweignp4,विशिष्टता,,,,,,,,,,,,,,,,,,,,,,,0,,2
tcweignp4,विशेषज्ञ,,,,,,,,,,,,,,,,,,,,,,,0,,72
tcweignp4,व्यंग्यपूर्वक,,,,,,,,,,,,,,,,,,,,,,,0,,58
tcweignp4,शाहरुख़,,,,,,,,,,,,,,,,,,,,,,,0,,79
tcweignp4,संयंत्र,स्थानांतरित,,,,,,,,,,,,,,,,,,,,,,0,,28
tcweignp4,संवाददाताओं,,,,,,,,,,,,,,,,,,,,,,,0,,83
tcweignp4,सशक्तिकरण,,,,,,,,,,,,,,,,,,,,,,,0,,6
tcweignp4,साम्राज्य,,,,,,,,,,,,,,,,,,,,,,,0,,92
tcweignp4,सौभाग्यवर्धक,,,,,,,,,,,,,,,,,,,,,,,0,,38
tcweignp4,स्वाधीनता,,,,,,,,,,,,,,,,,,,,,,,0,,50
tcweignp5,अज्ञेय,दीर्घकालीन,,,,,,,,,,,,,,,,,,,,,,0,0,96
tcweignp5,अड़चने,ज्योतिषीय,,,,,,,,,,,,,,,,,,,,,,0,,9
tcweignp5,अंतर्गत,संपत्ति,,,,,,,,,,,,,,,,,,,,,,0,,39
tcweignp5,अधिकार,अपेक्षित,कल्पनाशीलता,,,,,,,,,,,,,,,,,,,,,0,,85
tcweignp5,अँधेरा,,,,,,,,,,,,,,,,,,,,,,,0,,66
tcweignp5,अनाथ,,,,,,,,,,,,,,,,,,,,,,,0,,75
tcweignp5,अवधारणा,,,,,,,,,,,,,,,,,,,,,,,0,,84
tcweignp5,आइसक्रीम,कोल्ड,चिप्स,,,,,,,,,,,,,,,,,,,,,0,,20
tcweignp5,आईएएनएस,नियंत्रण,,,,,,,,,,,,,,,,,,,,,,0,,70
tcweignp5,उंडरवर्ल्ड,,,,,,,,,,,,,,,,,,,,,,,0,,79
tcweignp5,उत्तरदायित्वहीन,इतिहासबोध,अंतःविवशता,सरलीकरण,,,,,,,,,,,,,,,,,,,,0,,93
tcweignp5,उप-गृहमंत्री,संवाददाताओं,,,,,,,,,,,,,,,,,,,,,,0,,83
tcweignp5,उपन्यास,पढ़कर,,,,,,,,,,,,,,,,,,,,,,0,,95
tcweignp5,उपस्थित,,,,,,,,,,,,,,,,,,,,,,,0,,60
tcweignp5,उल्लेखनीय,स्थायित्व,वैचारिकता,सांसारिक,,,,,,,,,,,,,,,,,,,,0,,91
tcweignp5,एयरवेज,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,0,,7
tcweignp5,ऐतिहासिक,दंतकथा,उद्घघाटित,,,,,,,,,,,,,,,,,,,,,0,,88
tcweignp5,कनेक्शन,,,,,,,,,,,,,,,,,,,,,,,0,,61
tcweignp5,कर्जदार,महाजन,,,,,,,,,,,,,,,,,,,,,,0,,34
tcweignp5,क्रांति,,,,,,,,,,,,,,,,,,,,,,,0,,89
tcweignp5,खिलंदड़ा,रेगिस्तान,,,,,,,,,,,,,,,,,,,,,,0,,62
tcweignp5,गिरधारी,,,,,,,,,,,,,,,,,,,,,,,0,,40
tcweignp5,गुड्डा,मुझको,रूठूँ,ठुमक-ठुमककर,बजाऊँ,,,,,,,,,,,,,,,,,,,0,,24
tcweignp5,चबूतरे,चबूतरा,गुनगुना,,,,,,,,,,,,,,,,,,,,,0,,59
tcweignp5,चूम,,,,,,,,,,,,,,,,,,,,,,,0,,15
tcweignp5,छींटों,,,,,,,,,,,,,,,,,,,,,,,0,,45
tcweignp5,छुटकारा,टालना,,,,,,,,,,,,,,,,,,,,,,0,,65
tcweignp5,जाह्नवी,,,,,,,,,,,,,,,,,,,,,,,0,,42
tcweignp5,जिन्नात,,,,,,,,,,,,,,,,,,,,,,,0,,53
tcweignp5,जुड़वाँ,मुर्रा,खोकर,,,,,,,,,,,,,,,,,,,,,0,,16
tcweignp5,जुलाब,,,,,,,,,,,,,,,,,,,,,,,0,,21
tcweignp5,झपट्टा,,,,,,,,,,,,,,,,,,,,,,,0,,69
tcweignp5,ढूँढ़ा,,,,,,,,,,,,,,,,,,,,,,,0,,52
tcweignp5,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
tcweignp5,त्रिगुनातीत,स्वास्थ्य,म्यूजिक,,,,,,,,,,,,,,,,,,,,,0,,73
tcweignp5,त्वचा,,,,,,,,,,,,,,,,,,,,,,,0,,3
tcweignp5,दादाश्री,,,,,,,,,,,,,,,,,,,,,,,0,,90
tcweignp5,दुधा,,,,,,,,,,,,,,,,,,,,,,,0,,25
tcweignp5,निर्मित,अद्वितीय,कलाकृतियों,,,,,,,,,,,,,,,,,,,,,0,,1
tcweignp5,निष्‍कर्ष,जीवाणुओं,,,,,,,,,,,,,,,,,,,,,,0,,22
tcweignp5,नेटशॉर्ट,औंधा,,,,,,,,,,,,,,,,,,,,,,0,,31
tcweignp5,पदार्थों,प्रोटीन,विटामिन,एंज़ाइम,,,,,,,,,,,,,,,,,,,,0,,26
tcweignp5,पूरी,स्वाधीनता,,,,,,,,,,,,,,,,,,,,,,0,,50
tcweignp5,पैथोलॉजी,,,,,,,,,,,,,,,,,,,,,,,0,,72
tcweignp5,प्रकाशकीय,समस्याएँ,,,,,,,,,,,,,,,,,,,,,,0,,97
tcweignp5,प्रतिशत,प्रतिशत,,,,,,,,,,,,,,,,,,,,,,0,,80
tcweignp5,प्रवेश,घुलमिल,फलफूल,,,,,,,,,,,,,,,,,,,,,0,,99
tcweignp5,प्रसिद्ध,अंकीया,प्रारंभकर्ता,,,,,,,,,,,,,,,,,,,,,0,,36
tcweignp5,प्राण,ओठों,,,,,,,,,,,,,,,,,,,,,,0,,54
tcweignp5,फणीश्वरनाथ,,,,,,,,,,,,,,,,,,,,,,,0,,98
tcweignp5,फव्‍वारा,छूटता,,,,,,,,,,,,,,,,,,,,,,0,,10
tcweignp5,फॉउंडेशन,नर्मदा,,,,,,,,,,,,,,,,,,,,,,0,,4
tcweignp5,बातचीत,स्थिति,,,,,,,,,,,,,,,,,,,,,,0,,78
tcweignp5,भागकर,,,,,,,,,,,,,,,,,,,,,,,0,,67
tcweignp5,भागकर,,,,,,,,,,,,,,,,,,,,,,,0,,67
tcweignp5,भूमिका,ग़म,सीमित,,,,,,,,,,,,,,,,,,,,,0,,35
tcweignp5,भूषण,,,,,,,,,,,,,,,,,,,,,,,0,,18
tcweignp5,भेजूँ,मुन्नू,,,,,,,,,,,,,,,,,,,,,,0,,49
tcweignp5,मटकाते,,,,,,,,,,,,,,,,,,,,,,,0,,41
tcweignp5,महासचिव,डंबर,,,,,,,,,,,,,,,,,,,,,,0,,64
tcweignp5,मिर्जा,,,,,,,,,,,,,,,,,,,,,,,0,,51
tcweignp5,मीटिंग,,,,,,,,,,,,,,,,,,,,,,,0,,19
tcweignp5,युवाओं,सशक्तिकरण,,,,,,,,,,,,,,,,,,,,,,0,,6
tcweignp5,योगाभ्यास,,,,,,,,,,,,,,,,,,,,,,,0,,5
tcweignp5,राजनीतिक,,,,,,,,,,,,,,,,,,,,,,,0,,71
tcweignp5,रेगिस्तान,,,,,,,,,,,,,,,,,,,,,,,0,,74
tcweignp5,लल्ली,कॉपी,,,,,,,,,,,,,,,,,,,,,,0,,12
tcweignp5,ल्‍यूवेनहॉक,रोगाणुओं,,,,,,,,,,,,,,,,,,,,,,0,,13
tcweignp5,व्यंग्यपूर्वक,तत्काल,,,,,,,,,,,,,,,,,,,,,,0,,58
tcweignp5,शुरुआत,बल्लेबाज,,,,,,,,,,,,,,,,,,,,,,0,,76
tcweignp5,संगठन,निर्धारित,,,,,,,,,,,,,,,,,,,,,,0,,37
tcweignp5,संग्रह,,,,,,,,,,,,,,,,,,,,,,,0,,87
tcweignp5,संतू,ढलवान,,,,,,,,,,,,,,,,,,,,,,0,,57
tcweignp5,संहिता,क्रिकेट,अनुरक्षण,मेरीलेबोन,,,,,,,,,,,,,,,,,,,,0,,30
tcweignp5,साम्राज्य,,,,,,,,,,,,,,,,,,,,,,,0,,92
tcweignp5,सांस्कृतिक,विशिष्टता,,,,,,,,,,,,,,,,,,,,,,0,,2
tcweignp5,सिर्फ़,,,,,,,,,,,,,,,,,,,,,,,0,,81
tcweignp5,सीरियाई,ख़िलाफ़,कार्रवाई,,,,,,,,,,,,,,,,,,,,,0,,77
tcweignp5,सूक्ष्‍मदर्शी,माइक्रोस्‍कोप,,,,,,,,,,,,,,,,,,,,,,0,,17
tcweignp5,सौभाग्यवर्धक,,,,,,,,,,,,,,,,,,,,,,,0,,38
tcweignp5,स्थानांतरित,,,,,,,,,,,,,,,,,,,,,,,0,,28
tcweignp5,स्थित,चौथी,वायुसेना,,,,,,,,,,,,,,,,,,,,,0,,32
tcweignp6,अज्ञेय,दीर्घकालीन,,,,,,,,,,,,,,,,,,,,,,0,0,96
tcweignp6,अज्ञेय,,,,,,,,,,,,,,,,,,,,,,,0,,95
tcweignp6,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
tcweignp6,अनुबंध,अंतर्गत,,,,,,,,,,,,,,,,,,,,,,0,,39
tcweignp6,अफसरों,,,,,,,,,,,,,,,,,,,,,,,0,,0
tcweignp6,अवधारणा,,,,,,,,,,,,,,,,,,,,,,,0,,84
tcweignp6,असमिया,प्रसिद्ध,नाट्यरूप,अंकीया,प्रारंभकर्ता,,,,,,,,,,,,,,,,,,,0,,36
tcweignp6,आइसक्रीम,ड्रिंकस्,,,,,,,,,,,,,,,,,,,,,,0,,20
tcweignp6,आईएएनएस,,,,,,,,,,,,,,,,,,,,,,,0,,70
tcweignp6,आला,,,,,,,,,,,,,,,,,,,,,,,0,,78
tcweignp6,उंडरवर्ल्ड,,,,,,,,,,,,,,,,,,,,,,,0,,79
tcweignp6,उत्तरदायित्वहीन,सत्तावादी,प्रयासों,इतिहासबोध,अंतरालों,प्रयास,अंतःविवशता,सरलीकरण,,,,,,,,,,,,,,,,0,,93
tcweignp6,उल्लेखनीय,परिपक्व,ऐंद्रिक,संवेदी,वैचारिकता,नियमित,सांसारिक,,,,,,,,,,,,,,,,,0,,91
tcweignp6,कगार,,,,,,,,,,,,,,,,,,,,,,,0,,56
tcweignp6,केरेंग,पंगी,टनों,,,,,,,,,,,,,,,,,,,,,0,,81
tcweignp6,कॉपी,,,,,,,,,,,,,,,,,,,,,,,0,,12
tcweignp6,क्रम,यंत्र,सूक्ष्‍मदर्शी,माइक्रोस्‍कोप,,,,,,,,,,,,,,,,,,,,0,,17
tcweignp6,क्रांति,,,,,,,,,,,,,,,,,,,,,,,0,,89
tcweignp6,क्रिकेट,अनुरक्षण,क्रिकेट,,,,,,,,,,,,,,,,,,,,,0,,30
tcweignp6,खिलंदड़ा,समुद्र,,,,,,,,,,,,,,,,,,,,,,0,,62
tcweignp6,गहन,,,,,,,,,,,,,,,,,,,,,,,0,,92
tcweignp6,ग्रामीण,फणीश्वरनाथ,,,,,,,,,,,,,,,,,,,,,,0,,98
tcweignp6,घुलमिल,,,,,,,,,,,,,,,,,,,,,,,0,,99
tcweignp6,चरित्र,ढूँढ़ा,,,,,,,,,,,,,,,,,,,,,,0,,52
tcweignp6,चारपाँच,,,,,,,,,,,,,,,,,,,,,,,0,,44
tcweignp6,चेहरेमोहरे,,,,,,,,,,,,,,,,,,,,,,,0,,47
tcweignp6,छदामी,चबूतरे,फूँकी,चबूतरा,,,,,,,,,,,,,,,,,,,,0,,59
tcweignp6,छींटों,,,,,,,,,,,,,,,,,,,,,,,0,,45
tcweignp6,जलहीन,,,,,,,,,,,,,,,,,,,,,,,0,,40
tcweignp6,जहनावा,,,,,,,,,,,,,,,,,,,,,,,0,,82
tcweignp6,जाह्नवी,,,,,,,,,,,,,,,,,,,,,,,0,,42
tcweignp6,झपट्टा,,,,,,,,,,,,,,,,,,,,,,,0,,69
tcweignp6,ढोर,प्रकार,प्रोटीन,खनिज,द्रव्य,,,,,,,,,,,,,,,,,,,0,,26
tcweignp6,तमाशाइयों,,,,,,,,,,,,,,,,,,,,,,,0,,43
tcweignp6,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
tcweignp6,तैश,,,,,,,,,,,,,,,,,,,,,,,0,,63
tcweignp6,त्रिगुनातीत,,,,,,,,,,,,,,,,,,,,,,,0,,73
tcweignp6,त्वचा,,,,,,,,,,,,,,,,,,,,,,,0,,3
tcweignp6,दादाश्री,,,,,,,,,,,,,,,,,,,,,,,0,,90
tcweignp6,निर्मित,अद्वितीय,,,,,,,,,,,,,,,,,,,,,,0,,1
tcweignp6,निःशुल्क,वितरण,नर्मदा,,,,,,,,,,,,,,,,,,,,,0,,4
tcweignp6,नीढम,निष्‍कर्ष,जीवाणुओं,उत्‍पत्ति,,,,,,,,,,,,,,,,,,,,0,,22
tcweignp6,नेटशॉर्ट,,,,,,,,,,,,,,,,,,,,,,,0,,31
tcweignp6,पठन,सम्पुट,,,,,,,,,,,,,,,,,,,,,,0,,5
tcweignp6,परिदृश्‍य,दंतकथा,,,,,,,,,,,,,,,,,,,,,,0,,88
tcweignp6,प्रकाशकीय,,,,,,,,,,,,,,,,,,,,,,,0,,97
tcweignp6,प्रति,,,,,,,,,,,,,,,,,,,,,,,0,,11
tcweignp6,प्रतिशत,प्रतिशत,,,,,,,,,,,,,,,,,,,,,,0,,80
tcweignp6,प्राण,ओठों,,,,,,,,,,,,,,,,,,,,,,0,,54
tcweignp6,फ्रांस,ब्रिटेन,,,,,,,,,,,,,,,,,,,,,,0,,77
tcweignp6,बल्लेबाज,,,,,,,,,,,,,,,,,,,,,,,0,,76
tcweignp6,बुच्चू,,,,,,,,,,,,,,,,,,,,,,,0,,67
tcweignp6,बुलंदी,,,,,,,,,,,,,,,,,,,,,,,0,,15
tcweignp6,भयचिंता,,,,,,,,,,,,,,,,,,,,,,,0,,65
tcweignp6,भारित,,,,,,,,,,,,,,,,,,,,,,,0,,27
tcweignp6,मत,,,,,,,,,,,,,,,,,,,,,,,0,,14
tcweignp6,मन्नू,,,,,,,,,,,,,,,,,,,,,,,0,,21
tcweignp6,महाजन,,,,,,,,,,,,,,,,,,,,,,,0,,34
tcweignp6,महासचिव,प्रताप,,,,,,,,,,,,,,,,,,,,,,0,,64
tcweignp6,मुख्यालय,आंकडों,,,,,,,,,,,,,,,,,,,,,,0,,32
tcweignp6,मुन्नू,,,,,,,,,,,,,,,,,,,,,,,0,,49
tcweignp6,मुर्रा,दुधा,डिग्री,,,,,,,,,,,,,,,,,,,,,0,,25
tcweignp6,मुर्रा,मुर्रा,खोकर,,,,,,,,,,,,,,,,,,,,,0,,16
tcweignp6,राष्ट्र,चरित्र,प्रयोग,,,,,,,,,,,,,,,,,,,,,0,,37
tcweignp6,ल्‍यूवेनहॉक,रोगाणुओं,,,,,,,,,,,,,,,,,,,,,,0,,13
tcweignp6,वस्तुत,अपेक्षित,कल्पनाशीलता,,,,,,,,,,,,,,,,,,,,,0,,85
tcweignp6,विलम्ब,अड़चने,,,,,,,,,,,,,,,,,,,,,,0,,9
tcweignp6,विशेषज्ञ,,,,,,,,,,,,,,,,,,,,,,,0,,72
tcweignp6,वैविध्य,वैविध्यों,ऐक्य,अनुपम,विशिष्टता,,,,,,,,,,,,,,,,,,,0,,2
tcweignp6,व्यंग्यपूर्वक,,,,,,,,,,,,,,,,,,,,,,,0,,58
tcweignp6,संग्रह,नवीनतम,संग्रह,,,,,,,,,,,,,,,,,,,,,0,,87
tcweignp6,संतू,ढोरों,ढलवान,हांक,,,,,,,,,,,,,,,,,,,,0,,57
tcweignp6,संयंत्र,स्थानांतरित,,,,,,,,,,,,,,,,,,,,,,0,,28
tcweignp6,संवाददाताओं,ब्योरा,,,,,,,,,,,,,,,,,,,,,,0,,83
tcweignp6,सशक्तिकरण,इफको,,,,,,,,,,,,,,,,,,,,,,0,,6
tcweignp6,सुकचाते,,,,,,,,,,,,,,,,,,,,,,,0,,48
tcweignp6,सौभाग्यवर्धक,,,,,,,,,,,,,,,,,,,,,,,0,,38
tcwhrigeep1,अड़चने,ज्योतिषीय,,,,,,,,,,,,,,,,,,,,,,0,0,9
tcwhrigeep1,अंतरिक्ष,खटोला,,,,,,,,,,,,,,,,,,,,,,0,,10
tcwhrigeep1,अतींद्रिय,,,,,,,,,,,,,,,,,,,,,,,0,,34
tcwhrigeep1,अद्दिशनल,इन्दीविसुअल,व्यक्तिगत,वैकल्पिक,औतोमोबिलेस,,,,,,,,,,,,,,,,,,,0,,31
tcwhrigeep1,अनार,,,,,,,,,,,,,,,,,,,,,,,0,,3
tcwhrigeep1,अनुमानों,मुताबिक,,,,,,,,,,,,,,,,,,,,,,0,,78
tcwhrigeep1,आखिरी,तब्दील,अचानक,,,,,,,,,,,,,,,,,,,,,0,,67
tcwhrigeep1,आरोपित,,,,,,,,,,,,,,,,,,,,,,,0,,54
